id,title,description,creator,date,start_date,end_date,type,fabrication_method,dimensions,place,date_accuracy,image_width,image_height,img_hd,img_sd,lat,lng,height,heading,tilt,fov,geometry,portals_id,portals_url,wikidata_id,wikidata_image,wikidata_ims_id,wikidata_depict,omeka_url
0072430cx058-09,Vista do Largo da Carioca com o convento de Santo Antônio ao fundo,"Vista do Largo da Carioca e Convento de Santo Antônio, tomada do antigo chafariz de 35 bicas.",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 24,0 x 30,0 cm",Centro,circa,"30,0","24,0",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx058-09.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/0072430cx058-09.jpg,-22.906928,-43.177866,23.07,-65.79,90.17,50.2,"POLYGON ((-43.17786629654556 -22.90692792230881, -43.18177106908765 -22.90698459697328, -43.18175829216991 -22.90663177274644, -43.18170803345166 -22.90628180104978, -43.18162077723419 -22.90593805226703, -43.18149736410474 -22.90560383682715, -43.18133898283095 -22.90528237332537, -43.18114715890358 -22.90497675752957, -43.18092373983782 -22.9046899325702, -43.18067087737502 -22.90442466060082, -43.18041200327292 -22.90420000337631, -43.17786629654556 -22.90692792230881))",75367.0,http://acervos.ims.com.br/portals/#/detailpage/75367,http://www.wikidata.org/entity/Q65620926,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20do%20Largo%20da%20Carioca%20com%20o%20convento%20de%20Santo%20Ant%C3%B4nio%20ao%20fundo.jpg,75367.0,http://www.wikidata.org/entity/Q2946148 Centro,https://images.imaginerio.org/api/items/740
0072430cx058-12,Vista do Largo da Carioca com o Chafariz de 35 bicas ao fundo,"Vista do Largo da Carioca, com antigo chafariz ao fundo.",Marc Ferrez,1890-01-01,1885-01-01,1995-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 24,0 x 30,0 cm",Centro,circa,"30,0","24,0",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx058-12.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/0072430cx058-12.jpg,-22.906389,-43.178898,16.21,127.04,87.22,50.2,"POLYGON ((-43.17889820388481 -22.90638942669178, -43.17507805728975 -22.90713632860782, -43.17517592481772 -22.90747764453048, -43.17530964078813 -22.90780848065209, -43.1754779176644 -22.90812565075186, -43.17567913502791 -22.90842610020208, -43.17591135517675 -22.90870693538993, -43.17617234178164 -22.90896545158915, -43.17645958142018 -22.90919915901308, -43.17677030778151 -22.9094058067978, -43.17707103641469 -22.90956869384237, -43.17889820388481 -22.90638942669178))",75370.0,http://acervos.ims.com.br/portals/#/detailpage/75370,http://www.wikidata.org/entity/Q65620929,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20do%20Largo%20da%20Carioca%20com%20o%20Chafariz%20de%2035%20bicas%20ao%20fundo.jpg,75370.0,http://www.wikidata.org/entity/Q2946148 Centro,https://images.imaginerio.org/api/items/743
0072430cx069-10,Jardim do Palácio do Catete,"Palácio do Catete, atual Museu da República, que já foi sede do poder executivo nacional entre 1897 e 1960.",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i:/sp: 24,0 x 30,0 cm",Catete,circa,"30,0","24,0",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx069-10.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/0072430cx069-10.jpg,-22.926005,-43.173867,8.99,-110.76,89.22,50.0,"POLYGON ((-43.17386685890103 -22.92600494023861, -43.17659198804369 -22.92858197693116, -43.17685312554031 -22.92832355764457, -43.17708550218467 -22.92804280869125, -43.17728688014027 -22.9277424339671, -43.17745532015849 -22.92742532636547, -43.17758920024961 -22.92709453991232, -43.17768723129656 -22.92675326035031, -43.17774846946123 -22.92640477445481, -43.17777232526448 -22.92605243837804, -43.17776195407178 -22.92573876135437, -43.17386685890103 -22.92600494023861))",75384.0,http://acervos.ims.com.br/portals/#/detailpage/75384,http://www.wikidata.org/entity/Q65621583,http://commons.wikimedia.org/wiki/Special:FilePath/Jardim%20Bot%C3%A2nico%20-%207.jpg,75384.0,,https://images.imaginerio.org/api/items/763
0072430cxabastagua2-12,"Largo da Carioca, com chafariz de 35 bicas",,Marc Ferrez,1900-01-01,1895-01-01,1905-01-01,NEGATIVO/ Vidro,GELATINA/ Prata,"i/sp: 24,0 x 30,0 cm",Centro,circa,"30,0","24,0",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cxabastagua2-12.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/0072430cxabastagua2-12.jpg,-22.906597,-43.178143,19.59,-153.74,87.25,30.0,"POLYGON ((-43.17814250960954 -22.90659747579492, -43.17916611415534 -22.91134573077467, -43.17966645640781 -22.91123044709785, -43.18015212071971 -22.91107054392346, -43.18061842946854 -22.91086756136112, -43.18106089150984 -22.91062345443238, -43.18147524544229 -22.91034057423551, -43.18160986667858 -22.91023533935039, -43.17814250960954 -22.90659747579492))",82662.0,http://acervos.ims.com.br/portals/#/detailpage/82662,http://www.wikidata.org/entity/Q65620961,http://commons.wikimedia.org/wiki/Special:FilePath/Chafariz%20do%20Largo%20da%20Carioca%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,,http://www.wikidata.org/entity/Q10316344 Largo da Carioca,
007A5P3F04-047,Praça Floriano,"A Praça Floriano foi construída pela Prefeitura, durante governo de Carlos Sampaio. Com o fim das obras de abertura da avenida Central, uma vasta área, que era limitada pelos edifícios do Teatro Municipal, Palácio Monroe e Biblioteca Nacional, havia sido deixada de lado. Logo Carlos Sampaio a incluiu em seu plano de embelezamento da cidade para as comemorações do Centenário da Independência, contando também com a ajuda da iniciativa privada (principalmente Francisco Serrador, dono da Companhia Cinematográfica Brasileira, e os irmãos Vivaldi e Ademar Leite Ribeiro). A Companhia Cinematográfica foi a responsável pela construção dos grandes edifícios com cinemas e teatros, que contribuíram para que a praça, até hoje, fosse mais conhecida como Cinelândia.",Anônimo,1930-01-01,1925-01-01,1935-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,COLOTIPIA/ Pigmento,"i: 16,3 x 22,6 cm; sp: 21,5 x 29,0 cm",Centro,circa,"22,6","16,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3F04-047.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/007A5P3F04-047.jpg,-22.907942,-43.17641,46.59,175.8,84.55,31.0,"POLYGON ((-43.17641043386956 -22.90794205851045, -43.17378019533365 -22.91470984309579, -43.1745130526305 -22.91491472826923, -43.17526418555671 -22.91505245948378, -43.17602635921243 -22.91512171010647, -43.17679223230292 -22.91512181311082, -43.17755442788336 -22.91505276750467, -43.17794019791516 -22.91499096300516, -43.17641043386956 -22.90794205851045))",63856.0,http://acervos.ims.com.br/portals/#/detailpage/63856,http://www.wikidata.org/entity/Q97772592,,,,https://images.imaginerio.org/api/items/3280
007A5P3F10-003,"Largo da Igreja de São Sebastião do Rio de Janeiro, no dia da realização de sua última missa","A Igreja guardava relíquias históricas da cidade, como o marco de fundação, a sepultura de Estácio de Sá  e a imagem do padroeiro São Sebastião. Com a demolição do Morro do Castelo, que teve início em 1922, tais relíquias foram transferidas para a Igreja dos Capuchinhos, na rua Haddock Lobo, na Tijuca.",Augusto Malta,1921-11-01,1921-01-01,1921-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:17,4 cm x 23,4 cm    sp:20,4 cm x 25,5 cm",Morro do Castelo,day,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3F10-003.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/007A5P3F10-003.jpg,-22.907451,-43.173552,55.08,175.24,97.21,60.0,"POLYGON ((-43.17355183153968 -22.90745070542206, -43.1713252713156 -22.91040605312158, -43.17165047463664 -22.91059285149821, -43.17199399033315 -22.91074938869927, -43.17235250998367 -22.91087415707887, -43.17272258062859 -22.91096595496021, -43.17310063803232 -22.91102389821186, -43.17348304101866 -22.911047428765, -43.17386610654788 -22.91103631998962, -43.17424614519759 -22.91099067887778, -43.1746194967051 -22.91091094501288, -43.17498256522864 -22.9107978863349, -43.17521716623576 -22.91070452491367, -43.17355183153968 -22.90745070542206))",78554.0,http://acervos.ims.com.br/portals/#/detailpage/78554,http://www.wikidata.org/entity/Q97772835,,,,https://images.imaginerio.org/api/items/3283
007A5P3F10-015,Largo do Castelo,,Augusto Malta,1921-01-01,1921-01-01,1921-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:17,0 cm x 23,2 cm    sp:20,4 cm x 25,5 cm",Morro do Castelo,year,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3F10-015.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/007A5P3F10-015.jpg,-22.906801,-43.173577,60.61,155.38,92.66,50.0,"POLYGON ((-43.17357749220119 -22.90680065859992, -43.17060258196194 -22.90913116999441, -43.17086489549845 -22.90938854486729, -43.17115333431514 -22.9096209967269, -43.17146512054971 -22.90982628680122, -43.1717972514356 -22.91000243790717, -43.17214652822401 -22.91014775349678, -43.17250958699516 -22.91026083400042, -43.17288293106214 -22.91034059030924, -43.17326296465485 -22.91038625426711, -43.17360343005767 -22.91039786071201, -43.17357749220119 -22.90680065859992))",78556.0,http://acervos.ims.com.br/portals/#/detailpage/78556,http://www.wikidata.org/entity/Q97772837,,,,https://images.imaginerio.org/api/items/3286
007A5P3F10-040,"O Arquivo Público; rua dos Ourives, esquina com rua da Assembléia",,Augusto Malta,1909-01-01,1909-01-01,1909-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:17,3 cm x 22,6 cm    sp:20,3 cm x 25,4 cm",Centro,year,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3F10-040.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/007A5P3F10-040.jpg,-22.905408,-43.177028,9.55,170.83,96.39,50.0,"POLYGON ((-43.17702751534272 -22.90540766857175, -43.17483433372536 -22.90838409733357, -43.17516161490452 -22.90856778352201, -43.17550686697734 -22.90872103547284, -43.17586676479539 -22.90884237718063, -43.17623784212255 -22.90893063997144, -43.17661652502542 -22.90898497376113, -43.176999166302 -22.90900485524462, -43.17738208061701 -22.9089900929372, -43.1777615800048 -22.90894082901924, -43.17809308978044 -22.90886845073495, -43.17702751534272 -22.90540766857175))",82694.0,http://acervos.ims.com.br/portals/#/detailpage/82694,,,,,
007A5P3F10-057,Chafariz do Largo da Carioca e Imprensa Nacional,"O Chafariz do Largo da Carioca, que hoje não existe mais, foi o primeiro da história do Rio de Janeiro. Construído em estilo barroco, em 1723 tinha a função de abastecer a cidade, que sofria com o crônico problema da falta de água. Em 1834 o chafariz foi demolido para dar lugar a um outro, agora em estilo neo-clássico. O chafariz, porém, não conseguiu alcançar 100 anos de vida, pois em 1925 o prefeito Alaor Prata destruiu-o por completo.",Augusto Malta,1912-05-06,1912-01-01,1912-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 19,4 x 28,1 cm",Largo da Carioca,day,"28,1","19,4",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3F10-057.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/007A5P3F10-057.jpg,-22.906364,-43.178000000000004,21.16,-160.3,84.79,40.0,"POLYGON ((-43.178000375 -22.90636394, -43.17798070807641 -22.90996117583934, -43.17836358851337 -22.9099456293886, -43.1787429707293 -22.90989558840606, -43.17911520078533 -22.90981153485153, -43.17947669364322 -22.90969427826901, -43.17982396770116 -22.90954494798789, -43.18015367833235 -22.9093649822437, -43.1804626501027 -22.90915611432307, -43.18049451994116 -22.90913200963279, -43.178000375 -22.90636394))",6854.0,http://acervos.ims.com.br/portals/#/detailpage/6854,http://www.wikidata.org/entity/Q97772409,,,,https://images.imaginerio.org/api/items/3307
007A5P3F10-063,"Convento da Ajuda, fonte das Saracuras",,Augusto Malta,1911-10-26,1911-01-01,1911-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:17,7 cm x 23,2 cm    sp:20,3 cm x 25,3 cm",Centro,day,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3F10-063.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/007A5P3F10-063.jpg,-22.910977,-43.176174,9.53,35.41,95.33,50.0,"POLYGON ((-43.17617388656269 -22.91097736055, -43.17546833325119 -22.90743927318661, -43.1750952454864 -22.90752001025009, -43.17473254483271 -22.90763404267476, -43.17438372406422 -22.9077802723484, -43.17405214232351 -22.90795729110089, -43.17374099277858 -22.90816339426175, -43.17345327187654 -22.90839659707257, -43.1731917504897 -22.90865465379641, -43.17295894723207 -22.90893507934036, -43.17277793918845 -22.90920094650529, -43.17617388656269 -22.91097736055))",82702.0,http://acervos.ims.com.br/portals/#/detailpage/82702,,,,,
007A5P3F10-081,Estação da Cantareira,"Estação das Barcas na Praça XV, no centro do Rio de Janeiro, prédio projetado pelo artista Tomas Driendl e inaugurado em 1906. A exploração da navegação a vapor na baía de Guanabara foi autorizada por D. João VI em 1817, sendo a primeira linha regular para Niterói inaugurada em 14 de outubro de 1835. Antes, no início do século XIX, a navegação pela baía era feita por faluas, saveiros e botes em viagens longas e perigosas durante a noite. Em 1860 o governo imperial autorizou a Companhia Ferry a introduzir o sistema de ferry boats, embarcações a vapor que transportavam cargas, veículos e passageiros. As estações ficavam no Cais Pharoux (atual Praça XV), no Rio, e em frente a rua Chagas (hoje Praça Leoni Ramos), em São Domingos, Niterói. Com a fusão da Companhia Ferry e da Empresa de Obras Públicas do Brasil em 1889 surgiu a Companhia Cantareira e Viação Fluminense, que introduziu a venda de passes, recuperou as barcas antigas e construiu novas estações no Rio e em Niterói.",Augusto Malta,1920-01-01,1920-01-01,1920-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,7 x 23,8 cm; sp: 20,3 x 25,4 cm",Praça XV de Novembro,year,"23,8","17,7",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3F10-081.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/007A5P3F10-081.jpg,-22.902671,-43.172741,6.74,128.19,98.8,50.0,"POLYGON ((-43.17274103542874 -22.90267125778876, -43.16893883508634 -22.90349178484497, -43.16904444829321 -22.90383113532214, -43.16918566256536 -22.90415931585907, -43.16936111814517 -22.90447316580552, -43.16956912546935 -22.9047696625053, -43.16980768143381 -22.90504595041035, -43.17007448868005 -22.90529936858586, -43.17036697771742 -22.90552747634165, -43.17068233166837 -22.9057280767425, -43.17097939070885 -22.90588172746422, -43.17274103542874 -22.90267125778876))",6858.0,http://acervos.ims.com.br/portals/#/detailpage/6858,http://www.wikidata.org/entity/Q97772414,,,,https://images.imaginerio.org/api/items/3311
007A5P3F10-084,Rua Primeiro de Março; na altura da Rua do Ouvidor,,Augusto Malta,1911-11-01,1911-01-01,1911-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:17,8 cm x 23,8 cm    sp:20,4 cm x 25,5 cm",Centro,day,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3F10-084.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/007A5P3F10-084.jpg,-22.902478,-43.175838,10.61,179.22,89.33,50.0,"POLYGON ((-43.17583802500999 -22.90247761318472, -43.17413931686043 -22.90571673405957, -43.17449216378206 -22.90585451334622, -43.17485797304823 -22.90595977048478, -43.17523322147533 -22.90603149171478, -43.17561429494758 -22.90606898626799, -43.17599752323326 -22.90607189302292, -43.17637921534212 -22.90604018398369, -43.17675569508276 -22.9059741645498, -43.17712333647751 -22.90587447057398, -43.17743984401432 -22.90575835281203, -43.17583802500999 -22.90247761318472))",82712.0,http://acervos.ims.com.br/portals/#/detailpage/82712,,,,,
007A5P3F10-086,Politécnica de São Francisco de Paula,"Localizada no Largo de São Francisco de Paula, o prédio foi o primeiro no Brasil erguido especialmente para abrigar uma escola de ensino superior. Foi sede da Escola Politécnica, antiga Escola Central. As origens da Escola confundem-se com as da Academia Real Militar, depois Escola Militar, transferida em 1812 da Casa do Trem para o prédio do Largo de São Francisco. Em 1874, a totalidade do ensino militar passara para a escola da Praia Vermelha, e a antiga Escola Central passou a ser formada somente por civis, e ganhou o nome de Politécnica. Seu primeiro diretor foi o Visconde do Rio Branco. Atualmente é sede do Instituto de Filosofia e Ciências Sociais da UFRJ.",Augusto Malta,1920-01-01,1915-01-01,1925-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,3 x 23,8 cm; sp: 20,4 x 25,5 cm",Largo de São Francisco de Paula,circa,"23,8","17,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3F10-086.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/007A5P3F10-086.jpg,-22.90478,-43.180556,13.26,-129.8,86.19,51.8,"POLYGON ((-43.18055565200667 -22.90478013699907, -43.18216400335621 -22.90805817503309, -43.18250507194668 -22.90789717398302, -43.18282736526685 -22.90770615358844, -43.18312777933473 -22.90748695360276, -43.18340342093164 -22.9072416851728, -43.18365163546826 -22.90697271050225, -43.18387003255003 -22.90668262009714, -43.18405650899621 -22.90637420781281, -43.18420926909067 -22.90605044394266, -43.18432684186975 -22.90571444660821, -43.18434602822828 -22.90564606216091, -43.18055565200667 -22.90478013699907))",6860.0,http://acervos.ims.com.br/portals/#/detailpage/6860,http://www.wikidata.org/entity/Q97772415,,,,https://images.imaginerio.org/api/items/3312
007A5P3F10-093,Morro da Urca,,Augusto Malta,1930-01-01,1927-01-01,1933-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,MEIO-TOM/ Pigmento,"i:15,3 cm x 21,4 cm",Urca,circa,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3F10-093.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/007A5P3F10-093.jpg,-22.953985,-43.171448,13.74,64.76,95.74,45.2,"POLYGON ((-43.17144751648672 -22.95398525317942, -43.16882286078136 -22.95132081214803, -43.16855188350516 -22.95157053291179, -43.1683087912691 -22.95184350858947, -43.16809592524167 -22.95213711040842, -43.16791533555151 -22.95244851094733, -43.16776876153908 -22.95277471136097, -43.16765761499973 -22.95311257025643, -43.16758296657931 -22.95345883394278, -43.16754553545388 -22.95381016776302, -43.16754520944825 -22.95381643902209, -43.17144751648672 -22.95398525317942))",82715.0,http://acervos.ims.com.br/portals/#/detailpage/82715,,,,,
007A5P3F13-015,Multidão em frente ao Palácio Monroe,,A. Ribeiro,1918-01-01,1915-01-01,1921-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17 x 22,5 cm",Centro,circa,"22,5",17,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3F13-015.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/007A5P3F13-015.jpg,-22.911305,-43.175144,19.32,-173.21,91.38,45.0,"POLYGON ((-43.17514425726419 -22.91130514359136, -43.17408907286426 -22.91476863774285, -43.17446272109053 -22.91484722637568, -43.17484293339563 -22.9148917019397, -43.17522604784392 -22.91490163607725, -43.17560837454172 -22.91487693310956, -43.1759862311842 -22.91481783095853, -43.17635597852918 -22.91472489885467, -43.17671405545557 -22.91459903185339, -43.17705225715152 -22.91444389916952, -43.17514425726419 -22.91130514359136))",82729.0,http://acervos.ims.com.br/portals/#/detailpage/82729,,,,,
007A5P3F14-033,Rua Senador Vergueiro,,Revert Henrique Klumb,1878-01-01,1878-01-01,1878-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:16,5 cm x 23,8 cm     sp:18,1 cm x 24,4 cm",Botafogo,year,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3F14-033.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/007A5P3F14-033.jpg,-22.940849,-43.177352,7.66,-110.75,91.38,43.8,"POLYGON ((-43.17735185629412 -22.94084890555796, -43.18022711287523 -22.94328395611984, -43.18047244435814 -22.94301269632344, -43.18068772143555 -22.94272059799923, -43.18087087097972 -22.94241047433915, -43.18102012931976 -22.94208531211682, -43.18113405922044 -22.94174824291898, -43.18121156371581 -22.94140251298282, -43.18125189666434 -22.94105145193005, -43.18125736025443 -22.94077939296727, -43.17735185629412 -22.94084890555796))",82748.0,http://acervos.ims.com.br/portals/#/detailpage/82748,http://www.wikidata.org/entity/Q65620982,,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),
007A5P3F14-035,"Entrada do Palácio de São Cristóvão, atual Museu Nacional","O monumental portão do parque foi doado pelo inglês Duque de Nothumberland, General Lord Percy, a Dom João VI e era idêntico ao de sua propriedade na Inglaterra.",Revert Henrique Klumb,1878-01-01,1878-01-01,1878-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:17,1 cm x 23,7 cm     sp:18,1 cm x 24,3 cm",São Cristovão,year,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3F14-035.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/007A5P3F14-035.jpg,-22.905464,-43.226026,46.07,83.99,87.13,35.0,"POLYGON ((-43.22602579776545 -22.90546379603604, -43.21504049086083 -22.90106727200773, -43.21462553491578 -22.90208028866796, -43.21432036153988 -22.90312589343861, -43.21412791209877 -22.90419401720971, -43.21405004258866 -22.90527437377508, -43.21408750566204 -22.90635655887831, -43.21423994327444 -22.9074301504049, -43.21428680898412 -22.90765519378075, -43.22602579776545 -22.90546379603604))",82750.0,http://acervos.ims.com.br/portals/#/detailpage/82750,,,,,
007A5P3F14-036,"Museu Nacional, antigo Palácio Imperial de São Cristóvão",,Revert Henrique Klumb,1878-01-01,1878-01-01,1878-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:16,5 cm x 23,7 cm     sp:19,6 cm x 24,4 cm",São Cristovão,year,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3F14-036.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/007A5P3F14-036.jpg,-22.90455,-43.220652,8.42,-106.63,90.77,36.0,"POLYGON ((-43.22065198699214 -22.90454996332752, -43.22386413155919 -22.90659583396114, -43.22406635800444 -22.90629596146639, -43.22423570092432 -22.90597927418875, -43.22437052963221 -22.90564882210658, -43.22446954587402 -22.90530778774278, -43.22453179632262 -22.90495945551194, -43.22455668174916 -22.90460718008701, -43.2245559934929 -22.90446153159678, -43.22065198699214 -22.90454996332752))",82751.0,http://acervos.ims.com.br/portals/#/detailpage/82751,,,,,
007A5P3F14-037,"Monumento em homenagem a Dom Pedro I, estátua equestre",,Revert Henrique Klumb,1864-01-01,1861-01-01,1869-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:17,5 cm x 23,1 cm     sp:18,1 cm x 24,0 cm","Praça da Constituição, atual praça Tiradentes",circa,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3F14-037.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/007A5P3F14-037.jpg,-22.906686,-43.18185,9.3,-102.73,84.66,50.0,"POLYGON ((-43.18185004249759 -22.90668571382685, -43.18493855885475 -22.90888725669536, -43.18515794963307 -22.90859780121272, -43.18534548211398 -22.90828993135243, -43.18549935040964 -22.9079666121845, -43.18561807288245 -22.90763095754833, -43.18570050640646 -22.90728620006089, -43.18574585736717 -22.90693565998182, -43.18575368929433 -22.90658271323536, -43.18572392705441 -22.90623075889711, -43.18566613504816 -22.90592148462601, -43.18185004249759 -22.90668571382685))",82791.0,http://acervos.ims.com.br/portals/#/detailpage/82791,,,,,
007A5P3F14-043,"Campo da Aclamação, atual Campo de Santana, vendo-se a Casa da Moeda",,Revert Henrique Klumb,1878-01-01,1878-01-01,1878-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:10,9 cm x 16,5 cm     sp:12,0 cm x 17,5 cm",Centro; Praça da República,year,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3F14-043.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/007A5P3F14-043.jpg,-22.904926,-43.189234,8.28,-130.18,93.21,45.0,"POLYGON ((-43.18923412428313 -22.9049257833161, -43.1910262068683 -22.90812194074054, -43.19135767776781 -22.90794474530286, -43.19166869632477 -22.90773847510041, -43.1919562671677 -22.90750511675575, -43.19221762079533 -22.90724691777095, -43.19245024024982 -22.90696636487772, -43.19265188535567 -22.90666616008374, -43.19282061429081 -22.90634919464584, -43.18923412428313 -22.9049257833161))",82757.0,http://acervos.ims.com.br/portals/#/detailpage/82757,,,,,
007A5P3FG05-022,A Glória vista do Passeio Público,"A Glória vista do Passeio Público. A Glória surgiu a mando do vice-rei Marquês do Lavradio para preparar feiras livres de impostos e normalizar, assim, o abastecimento das capitanias do Rio e de Minas no século XVIII. Em 1857 o bairro foi totalmente remodelado pelo vereador Haddock Lobo, a fim de  melhorar a aparência ao logradouro.",Georges Leuzinger,1865-01-01,1860-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp:21,0 cm x 26,5 cm      ss:27,0 cm x 38,5 cm",Glória,circa,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P3FG05-022.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/007A5P3FG05-022.jpg,-22.913948,-43.175592,8.42,-179.78,88.44,36.8,"POLYGON ((-43.17559177444571 -22.91394787528764, -43.1743721179804 -22.91736524361621, -43.17474165661118 -22.91745890149284, -43.17511938297567 -22.91751874541566, -43.17550165908669 -22.91754419900996, -43.17588480312676 -22.91753501712432, -43.17626512491709 -22.91749128819232, -43.17663896146726 -22.91741343338062, -43.1768401794606 -22.91735642490199, -43.17559177444571 -22.91394787528764))",16635.0,http://acervos.ims.com.br/portals/#/detailpage/16635,http://www.wikidata.org/entity/Q65620992,,,http://www.wikidata.org/entity/Q1532671 Glória,https://images.imaginerio.org/api/items/3328
007A5P4F01-032,Parada dos alunos do Colégio Militar; posse do presidente Prudente de Moraes,,Anônimo,1894-11-15,1894-01-01,1894-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:18,2 cm x 24,3 cm      sp:20,3 cm x 25,5 cm",Centro; Praça da República,day,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007A5P4F01-032.jpg,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/sd/007A5P4F01-032.jpg,-22.90757,-43.190615,12.0,-8.82,76.16,60.8,"POLYGON ((-43.19061458299244 -22.90757008859965, -43.19308379629282 -22.90478313952371, -43.19277535409092 -22.90457362157801, -43.19244610385721 -22.90439296075156, -43.19209921631218 -22.90424289678845, -43.19173803198574 -22.90412487478305, -43.19136602905336 -22.90404003126691, -43.19098678984795 -22.90398918326662, -43.19060396637012 -22.90397282043785, -43.19022124512806 -22.90399110035111, -43.18984231164569 -22.90404384697476, -43.18947081498023 -22.90413055236978, -43.18917884375052 -22.90422473917855, -43.19061458299244 -22.90757008859965))",82762.0,http://acervos.ims.com.br/portals/#/detailpage/82762,,,,,
